provinsi,tahun,sektor,periode_upah,rata_rata_upah,periode_kemiskinan,gkm_makanan
LAMPUNG,2025,C Industri Pengolahan,AGUSTUS,2499331.0,SEPTEMBER,476550.0
LAMPUNG,2025,D Pengadaan Listrik dan Gas,AGUSTUS,5094666.0,SEPTEMBER,476550.0
LAMPUNG,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",AGUSTUS,1246190.0,SEPTEMBER,476550.0
LAMPUNG,2025,F Konstruksi,AGUSTUS,2565775.0,SEPTEMBER,476550.0
LAMPUNG,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",AGUSTUS,2067373.0,SEPTEMBER,476550.0
LAMPUNG,2025,H Transportasi dan Pergudangan,AGUSTUS,2945142.0,SEPTEMBER,476550.0
LAMPUNG,2025,I Penyediaan Akomodasi dan Makan Minum,AGUSTUS,1897151.0,SEPTEMBER,476550.0
LAMPUNG,2025,J Informasi dan Komunikasi,AGUSTUS,2458511.0,SEPTEMBER,476550.0
LAMPUNG,2025,K Jasa Keuangan dan Asuransi,AGUSTUS,4054197.0,SEPTEMBER,476550.0
LAMPUNG,2025,L Real Estate,AGUSTUS,2635600.0,SEPTEMBER,476550.0
LAMPUNG,2025,"M,N Jasa Perusahaan",AGUSTUS,2332184.0,SEPTEMBER,476550.0
LAMPUNG,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",AGUSTUS,4027295.0,SEPTEMBER,476550.0
LAMPUNG,2025,P Jasa Pendidikan,AGUSTUS,2522803.0,SEPTEMBER,476550.0
LAMPUNG,2025,Q Jasa Kesehatan dan Kegiatan Sosial,AGUSTUS,2615104.0,SEPTEMBER,476550.0
LAMPUNG,2025,"R,S,T,U Jasa Lainnya",AGUSTUS,1606989.0,SEPTEMBER,476550.0
LAMPUNG,2025,Total,AGUSTUS,2520619.0,SEPTEMBER,476550.0
KEP. BANGKA BELITUNG,2025,"A Pertanian, Kehutanan dan Perikanan",AGUSTUS,2930892.0,SEPTEMBER,728155.0
KEP. BANGKA BELITUNG,2025,B Pertambangan dan Penggalian,AGUSTUS,3042497.0,SEPTEMBER,728155.0
KEP. BANGKA BELITUNG,2025,C Industri Pengolahan,AGUSTUS,3180123.0,SEPTEMBER,728155.0
KEP. BANGKA BELITUNG,2025,D Pengadaan Listrik dan Gas,AGUSTUS,5099572.0,SEPTEMBER,728155.0
KEP. BANGKA BELITUNG,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",AGUSTUS,4299928.0,SEPTEMBER,728155.0
KEP. BANGKA BELITUNG,2025,F Konstruksi,AGUSTUS,3165238.0,SEPTEMBER,728155.0
KEP. BANGKA BELITUNG,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",AGUSTUS,2702944.0,SEPTEMBER,728155.0
KEP. BANGKA BELITUNG,2025,H Transportasi dan Pergudangan,AGUSTUS,3435014.0,SEPTEMBER,728155.0
KEP. BANGKA BELITUNG,2025,I Penyediaan Akomodasi dan Makan Minum,AGUSTUS,2204082.0,SEPTEMBER,728155.0
KEP. BANGKA BELITUNG,2025,J Informasi dan Komunikasi,AGUSTUS,2388889.0,SEPTEMBER,728155.0
KEP. BANGKA BELITUNG,2025,K Jasa Keuangan dan Asuransi,AGUSTUS,4260228.0,SEPTEMBER,728155.0
KEP. BANGKA BELITUNG,2025,"M,N Jasa Perusahaan",AGUSTUS,4325847.0,SEPTEMBER,728155.0
KEP. BANGKA BELITUNG,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",AGUSTUS,4299944.0,SEPTEMBER,728155.0
KEP. BANGKA BELITUNG,2025,P Jasa Pendidikan,AGUSTUS,3439069.0,SEPTEMBER,728155.0
KEP. BANGKA BELITUNG,2025,Q Jasa Kesehatan dan Kegiatan Sosial,AGUSTUS,3254135.0,SEPTEMBER,728155.0
KEP. BANGKA BELITUNG,2025,"R,S,T,U Jasa Lainnya",AGUSTUS,1599358.0,SEPTEMBER,728155.0
KEP. BANGKA BELITUNG,2025,Total,AGUSTUS,3202690.0,SEPTEMBER,728155.0
KEP. RIAU,2025,"A Pertanian, Kehutanan dan Perikanan",AGUSTUS,2827558.0,SEPTEMBER,602348.0
KEP. RIAU,2025,B Pertambangan dan Penggalian,AGUSTUS,5631004.0,SEPTEMBER,602348.0
KEP. RIAU,2025,C Industri Pengolahan,AGUSTUS,5621443.0,SEPTEMBER,602348.0
KEP. RIAU,2025,D Pengadaan Listrik dan Gas,AGUSTUS,5516969.0,SEPTEMBER,602348.0
KEP. RIAU,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",AGUSTUS,4519622.0,SEPTEMBER,602348.0
KEP. RIAU,2025,F Konstruksi,AGUSTUS,3955038.0,SEPTEMBER,602348.0
KEP. RIAU,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",AGUSTUS,3784737.0,SEPTEMBER,602348.0
KEP. RIAU,2025,H Transportasi dan Pergudangan,AGUSTUS,6708643.0,SEPTEMBER,602348.0
KEP. RIAU,2025,I Penyediaan Akomodasi dan Makan Minum,AGUSTUS,3365723.0,SEPTEMBER,602348.0
KEP. RIAU,2025,J Informasi dan Komunikasi,AGUSTUS,4364916.0,SEPTEMBER,602348.0
KEP. RIAU,2025,K Jasa Keuangan dan Asuransi,AGUSTUS,6914295.0,SEPTEMBER,602348.0
KEP. RIAU,2025,L Real Estate,AGUSTUS,4596304.0,SEPTEMBER,602348.0
KEP. RIAU,2025,"M,N Jasa Perusahaan",AGUSTUS,4297690.0,SEPTEMBER,602348.0
KEP. RIAU,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",AGUSTUS,5633633.0,SEPTEMBER,602348.0
KEP. RIAU,2025,P Jasa Pendidikan,AGUSTUS,3503486.0,SEPTEMBER,602348.0
KEP. RIAU,2025,Q Jasa Kesehatan dan Kegiatan Sosial,AGUSTUS,5858398.0,SEPTEMBER,602348.0
KEP. RIAU,2025,"R,S,T,U Jasa Lainnya",AGUSTUS,3098675.0,SEPTEMBER,602348.0
KEP. RIAU,2025,Total,AGUSTUS,4768990.0,SEPTEMBER,602348.0
DKI JAKARTA,2025,"A Pertanian, Kehutanan dan Perikanan",AGUSTUS,3176242.0,SEPTEMBER,622175.0
DKI JAKARTA,2025,B Pertambangan dan Penggalian,AGUSTUS,12607721.0,SEPTEMBER,622175.0
DKI JAKARTA,2025,C Industri Pengolahan,AGUSTUS,5451117.0,SEPTEMBER,622175.0
DKI JAKARTA,2025,D Pengadaan Listrik dan Gas,AGUSTUS,6611995.0,SEPTEMBER,622175.0
DKI JAKARTA,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",AGUSTUS,4478054.0,SEPTEMBER,622175.0
DKI JAKARTA,2025,F Konstruksi,AGUSTUS,5899078.0,SEPTEMBER,622175.0
DKI JAKARTA,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",AGUSTUS,5377298.0,SEPTEMBER,622175.0
DKI JAKARTA,2025,H Transportasi dan Pergudangan,AGUSTUS,6071536.0,SEPTEMBER,622175.0
DKI JAKARTA,2025,I Penyediaan Akomodasi dan Makan Minum,AGUSTUS,4495401.0,SEPTEMBER,622175.0
DKI JAKARTA,2025,J Informasi dan Komunikasi,AGUSTUS,7941786.0,SEPTEMBER,622175.0
DKI JAKARTA,2025,K Jasa Keuangan dan Asuransi,AGUSTUS,10039680.0,SEPTEMBER,622175.0
DKI JAKARTA,2025,L Real Estate,AGUSTUS,5184560.0,SEPTEMBER,622175.0
DKI JAKARTA,2025,"M,N Jasa Perusahaan",AGUSTUS,7721738.0,SEPTEMBER,622175.0
DKI JAKARTA,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",AGUSTUS,7552802.0,SEPTEMBER,622175.0
DKI JAKARTA,2025,P Jasa Pendidikan,AGUSTUS,5353976.0,SEPTEMBER,622175.0
DKI JAKARTA,2025,Q Jasa Kesehatan dan Kegiatan Sosial,AGUSTUS,7655295.0,SEPTEMBER,622175.0
DKI JAKARTA,2025,"R,S,T,U Jasa Lainnya",AGUSTUS,3227556.0,SEPTEMBER,622175.0
DKI JAKARTA,2025,Total,AGUSTUS,5903603.0,SEPTEMBER,622175.0
JAWA BARAT,2025,"A Pertanian, Kehutanan dan Perikanan",AGUSTUS,2311490.0,SEPTEMBER,430422.0
JAWA BARAT,2025,B Pertambangan dan Penggalian,AGUSTUS,5408297.0,SEPTEMBER,430422.0
JAWA BARAT,2025,C Industri Pengolahan,AGUSTUS,3840081.0,SEPTEMBER,430422.0
JAWA BARAT,2025,D Pengadaan Listrik dan Gas,AGUSTUS,5968497.0,SEPTEMBER,430422.0
JAWA BARAT,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",AGUSTUS,3011101.0,SEPTEMBER,430422.0
JAWA BARAT,2025,F Konstruksi,AGUSTUS,3618117.0,SEPTEMBER,430422.0
JAWA BARAT,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",AGUSTUS,3173170.0,SEPTEMBER,430422.0
JAWA BARAT,2025,H Transportasi dan Pergudangan,AGUSTUS,4144585.0,SEPTEMBER,430422.0
JAWA BARAT,2025,I Penyediaan Akomodasi dan Makan Minum,AGUSTUS,2670491.0,SEPTEMBER,430422.0
JAWA BARAT,2025,J Informasi dan Komunikasi,AGUSTUS,7551765.0,SEPTEMBER,430422.0
JAWA BARAT,2025,K Jasa Keuangan dan Asuransi,AGUSTUS,5924246.0,SEPTEMBER,430422.0
JAWA BARAT,2025,L Real Estate,AGUSTUS,4846855.0,SEPTEMBER,430422.0
JAWA BARAT,2025,"M,N Jasa Perusahaan",AGUSTUS,4806483.0,SEPTEMBER,430422.0
JAWA BARAT,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",AGUSTUS,5657788.0,SEPTEMBER,430422.0
JAWA BARAT,2025,P Jasa Pendidikan,AGUSTUS,3355204.0,SEPTEMBER,430422.0
JAWA BARAT,2025,Q Jasa Kesehatan dan Kegiatan Sosial,AGUSTUS,4565203.0,SEPTEMBER,430422.0
JAWA BARAT,2025,"R,S,T,U Jasa Lainnya",AGUSTUS,1979444.0,SEPTEMBER,430422.0
JAWA BARAT,2025,Total,AGUSTUS,3768080.0,SEPTEMBER,430422.0
JAWA TENGAH,2025,"A Pertanian, Kehutanan dan Perikanan",AGUSTUS,2499739.0,SEPTEMBER,432788.0
JAWA TENGAH,2025,B Pertambangan dan Penggalian,AGUSTUS,3449057.0,SEPTEMBER,432788.0
JAWA TENGAH,2025,C Industri Pengolahan,AGUSTUS,2235795.0,SEPTEMBER,432788.0
JAWA TENGAH,2025,D Pengadaan Listrik dan Gas,AGUSTUS,4131346.0,SEPTEMBER,432788.0
JAWA TENGAH,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",AGUSTUS,2602009.0,SEPTEMBER,432788.0
JAWA TENGAH,2025,F Konstruksi,AGUSTUS,2980751.0,SEPTEMBER,432788.0
JAWA TENGAH,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",AGUSTUS,2075370.0,SEPTEMBER,432788.0
JAWA TENGAH,2025,H Transportasi dan Pergudangan,AGUSTUS,3351574.0,SEPTEMBER,432788.0
JAWA TENGAH,2025,I Penyediaan Akomodasi dan Makan Minum,AGUSTUS,1868734.0,SEPTEMBER,432788.0
JAWA TENGAH,2025,J Informasi dan Komunikasi,AGUSTUS,3023530.0,SEPTEMBER,432788.0
JAWA TENGAH,2025,K Jasa Keuangan dan Asuransi,AGUSTUS,3559361.0,SEPTEMBER,432788.0
JAWA TENGAH,2025,L Real Estate,AGUSTUS,2991290.0,SEPTEMBER,432788.0
JAWA TENGAH,2025,"M,N Jasa Perusahaan",AGUSTUS,3066931.0,SEPTEMBER,432788.0
JAWA TENGAH,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",AGUSTUS,3846065.0,SEPTEMBER,432788.0
JAWA TENGAH,2025,P Jasa Pendidikan,AGUSTUS,2574710.0,SEPTEMBER,432788.0
JAWA TENGAH,2025,Q Jasa Kesehatan dan Kegiatan Sosial,AGUSTUS,3348444.0,SEPTEMBER,432788.0
JAWA TENGAH,2025,"R,S,T,U Jasa Lainnya",AGUSTUS,1551543.0,SEPTEMBER,432788.0
JAWA TENGAH,2025,Total,AGUSTUS,2528470.0,SEPTEMBER,432788.0
DI YOGYAKARTA,2025,"A Pertanian, Kehutanan dan Perikanan",AGUSTUS,1990087.0,SEPTEMBER,473070.0
DI YOGYAKARTA,2025,C Industri Pengolahan,AGUSTUS,2134022.0,SEPTEMBER,473070.0
DI YOGYAKARTA,2025,D Pengadaan Listrik dan Gas,AGUSTUS,2239255.0,SEPTEMBER,473070.0
DI YOGYAKARTA,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",AGUSTUS,2325412.0,SEPTEMBER,473070.0
DI YOGYAKARTA,2025,F Konstruksi,AGUSTUS,2668572.0,SEPTEMBER,473070.0
DI YOGYAKARTA,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",AGUSTUS,2484088.0,SEPTEMBER,473070.0
DI YOGYAKARTA,2025,H Transportasi dan Pergudangan,AGUSTUS,3129546.0,SEPTEMBER,473070.0
DI YOGYAKARTA,2025,I Penyediaan Akomodasi dan Makan Minum,AGUSTUS,2115144.0,SEPTEMBER,473070.0
DI YOGYAKARTA,2025,J Informasi dan Komunikasi,AGUSTUS,4312183.0,SEPTEMBER,473070.0
DI YOGYAKARTA,2025,K Jasa Keuangan dan Asuransi,AGUSTUS,5533397.0,SEPTEMBER,473070.0
DI YOGYAKARTA,2025,L Real Estate,AGUSTUS,3611217.0,SEPTEMBER,473070.0
DI YOGYAKARTA,2025,"M,N Jasa Perusahaan",AGUSTUS,3167786.0,SEPTEMBER,473070.0
DI YOGYAKARTA,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",AGUSTUS,5211647.0,SEPTEMBER,473070.0
DI YOGYAKARTA,2025,P Jasa Pendidikan,AGUSTUS,3744298.0,SEPTEMBER,473070.0
DI YOGYAKARTA,2025,Q Jasa Kesehatan dan Kegiatan Sosial,AGUSTUS,4024492.0,SEPTEMBER,473070.0
DI YOGYAKARTA,2025,"R,S,T,U Jasa Lainnya",AGUSTUS,1472540.0,SEPTEMBER,473070.0
DI YOGYAKARTA,2025,Total,AGUSTUS,2924613.0,SEPTEMBER,473070.0
JAWA TIMUR,2025,"A Pertanian, Kehutanan dan Perikanan",AGUSTUS,2323209.0,SEPTEMBER,447332.0
JAWA TIMUR,2025,B Pertambangan dan Penggalian,AGUSTUS,4025080.0,SEPTEMBER,447332.0
JAWA TIMUR,2025,C Industri Pengolahan,AGUSTUS,2912502.0,SEPTEMBER,447332.0
JAWA TIMUR,2025,D Pengadaan Listrik dan Gas,AGUSTUS,5120716.0,SEPTEMBER,447332.0
JAWA TIMUR,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",AGUSTUS,2153560.0,SEPTEMBER,447332.0
JAWA TIMUR,2025,F Konstruksi,AGUSTUS,3117810.0,SEPTEMBER,447332.0
JAWA TIMUR,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",AGUSTUS,2385530.0,SEPTEMBER,447332.0
JAWA TIMUR,2025,H Transportasi dan Pergudangan,AGUSTUS,3906264.0,SEPTEMBER,447332.0
JAWA TIMUR,2025,I Penyediaan Akomodasi dan Makan Minum,AGUSTUS,1959892.0,SEPTEMBER,447332.0
JAWA TIMUR,2025,J Informasi dan Komunikasi,AGUSTUS,3606144.0,SEPTEMBER,447332.0
JAWA TIMUR,2025,K Jasa Keuangan dan Asuransi,AGUSTUS,4526123.0,SEPTEMBER,447332.0
JAWA TIMUR,2025,L Real Estate,AGUSTUS,3782620.0,SEPTEMBER,447332.0
JAWA TIMUR,2025,"M,N Jasa Perusahaan",AGUSTUS,3658020.0,SEPTEMBER,447332.0
JAWA TIMUR,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",AGUSTUS,4481098.0,SEPTEMBER,447332.0
JAWA TIMUR,2025,P Jasa Pendidikan,AGUSTUS,2456837.0,SEPTEMBER,447332.0
JAWA TIMUR,2025,Q Jasa Kesehatan dan Kegiatan Sosial,AGUSTUS,3303029.0,SEPTEMBER,447332.0
JAWA TIMUR,2025,"R,S,T,U Jasa Lainnya",AGUSTUS,1911459.0,SEPTEMBER,447332.0
JAWA TIMUR,2025,Total,AGUSTUS,2899074.0,SEPTEMBER,447332.0
BANTEN,2025,"A Pertanian, Kehutanan dan Perikanan",AGUSTUS,2310248.0,SEPTEMBER,524678.0
BANTEN,2025,B Pertambangan dan Penggalian,AGUSTUS,5360660.0,SEPTEMBER,524678.0
BANTEN,2025,C Industri Pengolahan,AGUSTUS,4429999.0,SEPTEMBER,524678.0
BANTEN,2025,D Pengadaan Listrik dan Gas,AGUSTUS,6796508.0,SEPTEMBER,524678.0
BANTEN,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",AGUSTUS,2458019.0,SEPTEMBER,524678.0
BANTEN,2025,F Konstruksi,AGUSTUS,3796005.0,SEPTEMBER,524678.0
BANTEN,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",AGUSTUS,3631925.0,SEPTEMBER,524678.0
BANTEN,2025,H Transportasi dan Pergudangan,AGUSTUS,4430744.0,SEPTEMBER,524678.0
BANTEN,2025,I Penyediaan Akomodasi dan Makan Minum,AGUSTUS,2822262.0,SEPTEMBER,524678.0
BANTEN,2025,J Informasi dan Komunikasi,AGUSTUS,6601112.0,SEPTEMBER,524678.0
BANTEN,2025,K Jasa Keuangan dan Asuransi,AGUSTUS,6524190.0,SEPTEMBER,524678.0
BANTEN,2025,L Real Estate,AGUSTUS,3346296.0,SEPTEMBER,524678.0
BANTEN,2025,"M,N Jasa Perusahaan",AGUSTUS,5191143.0,SEPTEMBER,524678.0
BANTEN,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",AGUSTUS,5516624.0,SEPTEMBER,524678.0
BANTEN,2025,P Jasa Pendidikan,AGUSTUS,3272811.0,SEPTEMBER,524678.0
BANTEN,2025,Q Jasa Kesehatan dan Kegiatan Sosial,AGUSTUS,5676843.0,SEPTEMBER,524678.0
BANTEN,2025,"R,S,T,U Jasa Lainnya",AGUSTUS,2027226.0,SEPTEMBER,524678.0
BANTEN,2025,Total,AGUSTUS,4062488.0,SEPTEMBER,524678.0
BALI,2025,"A Pertanian, Kehutanan dan Perikanan",AGUSTUS,2306945.0,SEPTEMBER,445225.0
BALI,2025,B Pertambangan dan Penggalian,AGUSTUS,4154110.0,SEPTEMBER,445225.0
BALI,2025,C Industri Pengolahan,AGUSTUS,2363507.0,SEPTEMBER,445225.0
BALI,2025,D Pengadaan Listrik dan Gas,AGUSTUS,4754239.0,SEPTEMBER,445225.0
BALI,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",AGUSTUS,3204740.0,SEPTEMBER,445225.0
BALI,2025,F Konstruksi,AGUSTUS,3124570.0,SEPTEMBER,445225.0
BALI,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",AGUSTUS,2653785.0,SEPTEMBER,445225.0
BALI,2025,H Transportasi dan Pergudangan,AGUSTUS,8407709.0,SEPTEMBER,445225.0
BALI,2025,I Penyediaan Akomodasi dan Makan Minum,AGUSTUS,3664983.0,SEPTEMBER,445225.0
BALI,2025,J Informasi dan Komunikasi,AGUSTUS,4344930.0,SEPTEMBER,445225.0
BALI,2025,K Jasa Keuangan dan Asuransi,AGUSTUS,3903146.0,SEPTEMBER,445225.0
BALI,2025,L Real Estate,AGUSTUS,5198855.0,SEPTEMBER,445225.0
BALI,2025,"M,N Jasa Perusahaan",AGUSTUS,3834844.0,SEPTEMBER,445225.0
BALI,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",AGUSTUS,4886977.0,SEPTEMBER,445225.0
BALI,2025,P Jasa Pendidikan,AGUSTUS,3720093.0,SEPTEMBER,445225.0
BALI,2025,Q Jasa Kesehatan dan Kegiatan Sosial,AGUSTUS,4039595.0,SEPTEMBER,445225.0
BALI,2025,"R,S,T,U Jasa Lainnya",AGUSTUS,2768272.0,SEPTEMBER,445225.0
BALI,2025,Total,AGUSTUS,3639413.0,SEPTEMBER,445225.0
NUSA TENGGARA BARAT,2025,"A Pertanian, Kehutanan dan Perikanan",AGUSTUS,2535105.0,SEPTEMBER,436593.0
NUSA TENGGARA BARAT,2025,B Pertambangan dan Penggalian,AGUSTUS,3535185.0,SEPTEMBER,436593.0
NUSA TENGGARA BARAT,2025,C Industri Pengolahan,AGUSTUS,1757890.0,SEPTEMBER,436593.0
NUSA TENGGARA BARAT,2025,D Pengadaan Listrik dan Gas,AGUSTUS,3875488.0,SEPTEMBER,436593.0
NUSA TENGGARA BARAT,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",AGUSTUS,2770781.0,SEPTEMBER,436593.0
NUSA TENGGARA BARAT,2025,F Konstruksi,AGUSTUS,2625009.0,SEPTEMBER,436593.0
NUSA TENGGARA BARAT,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",AGUSTUS,2115581.0,SEPTEMBER,436593.0
NUSA TENGGARA BARAT,2025,H Transportasi dan Pergudangan,AGUSTUS,2577617.0,SEPTEMBER,436593.0
NUSA TENGGARA BARAT,2025,I Penyediaan Akomodasi dan Makan Minum,AGUSTUS,2308459.0,SEPTEMBER,436593.0
NUSA TENGGARA BARAT,2025,J Informasi dan Komunikasi,AGUSTUS,2322887.0,SEPTEMBER,436593.0
NUSA TENGGARA BARAT,2025,K Jasa Keuangan dan Asuransi,AGUSTUS,3986724.0,SEPTEMBER,436593.0
NUSA TENGGARA BARAT,2025,L Real Estate,AGUSTUS,4260834.0,SEPTEMBER,436593.0
NUSA TENGGARA BARAT,2025,"M,N Jasa Perusahaan",AGUSTUS,2828112.0,SEPTEMBER,436593.0
NUSA TENGGARA BARAT,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",AGUSTUS,3737523.0,SEPTEMBER,436593.0
NUSA TENGGARA BARAT,2025,P Jasa Pendidikan,AGUSTUS,2411076.0,SEPTEMBER,436593.0
NUSA TENGGARA BARAT,2025,Q Jasa Kesehatan dan Kegiatan Sosial,AGUSTUS,2574698.0,SEPTEMBER,436593.0
NUSA TENGGARA BARAT,2025,"R,S,T,U Jasa Lainnya",AGUSTUS,1332720.0,SEPTEMBER,436593.0
NUSA TENGGARA BARAT,2025,Total,AGUSTUS,2569181.0,SEPTEMBER,436593.0
NUSA TENGGARA TIMUR,2025,"A Pertanian, Kehutanan dan Perikanan",AGUSTUS,2223012.0,SEPTEMBER,425350.0
NUSA TENGGARA TIMUR,2025,B Pertambangan dan Penggalian,AGUSTUS,2749311.0,SEPTEMBER,425350.0
NUSA TENGGARA TIMUR,2025,C Industri Pengolahan,AGUSTUS,1385173.0,SEPTEMBER,425350.0
NUSA TENGGARA TIMUR,2025,D Pengadaan Listrik dan Gas,AGUSTUS,2669035.0,SEPTEMBER,425350.0
NUSA TENGGARA TIMUR,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",AGUSTUS,1968960.0,SEPTEMBER,425350.0
NUSA TENGGARA TIMUR,2025,F Konstruksi,AGUSTUS,2253967.0,SEPTEMBER,425350.0
NUSA TENGGARA TIMUR,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",AGUSTUS,1988447.0,SEPTEMBER,425350.0
NUSA TENGGARA TIMUR,2025,H Transportasi dan Pergudangan,AGUSTUS,1863932.0,SEPTEMBER,425350.0
NUSA TENGGARA TIMUR,2025,I Penyediaan Akomodasi dan Makan Minum,AGUSTUS,1598314.0,SEPTEMBER,425350.0
NUSA TENGGARA TIMUR,2025,J Informasi dan Komunikasi,AGUSTUS,3042272.0,SEPTEMBER,425350.0
NUSA TENGGARA TIMUR,2025,K Jasa Keuangan dan Asuransi,AGUSTUS,3416394.0,SEPTEMBER,425350.0
NUSA TENGGARA TIMUR,2025,"M,N Jasa Perusahaan",AGUSTUS,2773965.0,SEPTEMBER,425350.0
NUSA TENGGARA TIMUR,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",AGUSTUS,3711507.0,SEPTEMBER,425350.0
NUSA TENGGARA TIMUR,2025,P Jasa Pendidikan,AGUSTUS,2722555.0,SEPTEMBER,425350.0
NUSA TENGGARA TIMUR,2025,Q Jasa Kesehatan dan Kegiatan Sosial,AGUSTUS,2731744.0,SEPTEMBER,425350.0
NUSA TENGGARA TIMUR,2025,"R,S,T,U Jasa Lainnya",AGUSTUS,1461597.0,SEPTEMBER,425350.0
NUSA TENGGARA TIMUR,2025,Total,AGUSTUS,2674136.0,SEPTEMBER,425350.0
KALIMANTAN BARAT,2025,"A Pertanian, Kehutanan dan Perikanan",AGUSTUS,2873379.0,SEPTEMBER,491177.0
KALIMANTAN BARAT,2025,B Pertambangan dan Penggalian,AGUSTUS,3112074.0,SEPTEMBER,491177.0
KALIMANTAN BARAT,2025,C Industri Pengolahan,AGUSTUS,3033943.0,SEPTEMBER,491177.0
KALIMANTAN BARAT,2025,D Pengadaan Listrik dan Gas,AGUSTUS,3870053.0,SEPTEMBER,491177.0
KALIMANTAN BARAT,2025,"E Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",AGUSTUS,4147490.0,SEPTEMBER,491177.0
KALIMANTAN BARAT,2025,F Konstruksi,AGUSTUS,3057439.0,SEPTEMBER,491177.0
KALIMANTAN BARAT,2025,"G Perdagangan Besar dan Eceran, Reparasi Mobil dan Sepeda Motor",AGUSTUS,2359574.0,SEPTEMBER,491177.0
KALIMANTAN BARAT,2025,H Transportasi dan Pergudangan,AGUSTUS,3149551.0,SEPTEMBER,491177.0
KALIMANTAN BARAT,2025,I Penyediaan Akomodasi dan Makan Minum,AGUSTUS,1860241.0,SEPTEMBER,491177.0
KALIMANTAN BARAT,2025,J Informasi dan Komunikasi,AGUSTUS,2916679.0,SEPTEMBER,491177.0
KALIMANTAN BARAT,2025,K Jasa Keuangan dan Asuransi,AGUSTUS,4307032.0,SEPTEMBER,491177.0
KALIMANTAN BARAT,2025,L Real Estate,AGUSTUS,3808101.0,SEPTEMBER,491177.0
KALIMANTAN BARAT,2025,"M,N Jasa Perusahaan",AGUSTUS,2879945.0,SEPTEMBER,491177.0
KALIMANTAN BARAT,2025,"O Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",AGUSTUS,3993072.0,SEPTEMBER,491177.0
KALIMANTAN BARAT,2025,P Jasa Pendidikan,AGUSTUS,3043549.0,SEPTEMBER,491177.0
KALIMANTAN BARAT,2025,Q Jasa Kesehatan dan Kegiatan Sosial,AGUSTUS,3470610.0,SEPTEMBER,491177.0
KALIMANTAN BARAT,2025,"R,S,T,U Jasa Lainnya",AGUSTUS,1674115.0,SEPTEMBER,491177.0
KALIMANTAN BARAT,2025,Total,AGUSTUS,2972111.0,SEPTEMBER,491177.0
KALIMANTAN TENGAH,2025,"A Pertanian, Kehutanan dan Perikanan",AGUSTUS,3251951.0,SEPTEMBER,526003.0
KALIMANTAN TENGAH,2025,B Pertambangan dan Penggalian,AGUSTUS,4253897.0,SEPTEMBER,526003.0
